Frame	Phase
27825	CalotTriangleDissection
27826	CalotTriangleDissection
27827	CalotTriangleDissection
27828	CalotTriangleDissection
27829	CalotTriangleDissection
27830	CalotTriangleDissection
27831	CalotTriangleDissection
27832	CalotTriangleDissection
27833	CalotTriangleDissection
27834	CalotTriangleDissection
27835	CalotTriangleDissection
27836	CalotTriangleDissection
27837	CalotTriangleDissection
27838	CalotTriangleDissection
27839	CalotTriangleDissection
27840	CalotTriangleDissection
27841	CalotTriangleDissection
27842	CalotTriangleDissection
27843	CalotTriangleDissection
27844	CalotTriangleDissection
27845	CalotTriangleDissection
27846	CalotTriangleDissection
27847	CalotTriangleDissection
27848	CalotTriangleDissection
27849	CalotTriangleDissection
27850	CalotTriangleDissection
27851	CalotTriangleDissection
27852	CalotTriangleDissection
27853	CalotTriangleDissection
27854	CalotTriangleDissection
27855	CalotTriangleDissection
27856	CalotTriangleDissection
27857	CalotTriangleDissection
27858	CalotTriangleDissection
27859	CalotTriangleDissection
27860	CalotTriangleDissection
27861	CalotTriangleDissection
27862	CalotTriangleDissection
27863	CalotTriangleDissection
27864	CalotTriangleDissection
27865	CalotTriangleDissection
27866	CalotTriangleDissection
27867	CalotTriangleDissection
27868	CalotTriangleDissection
27869	CalotTriangleDissection
27870	CalotTriangleDissection
27871	CalotTriangleDissection
27872	CalotTriangleDissection
27873	CalotTriangleDissection
27874	CalotTriangleDissection
27875	CalotTriangleDissection
27876	CalotTriangleDissection
27877	CalotTriangleDissection
27878	CalotTriangleDissection
27879	CalotTriangleDissection
27880	CalotTriangleDissection
27881	CalotTriangleDissection
27882	CalotTriangleDissection
27883	CalotTriangleDissection
27884	CalotTriangleDissection
27885	CalotTriangleDissection
27886	CalotTriangleDissection
27887	CalotTriangleDissection
27888	CalotTriangleDissection
27889	CalotTriangleDissection
27890	CalotTriangleDissection
27891	CalotTriangleDissection
27892	CalotTriangleDissection
27893	CalotTriangleDissection
27894	CalotTriangleDissection
27895	CalotTriangleDissection
27896	CalotTriangleDissection
27897	CalotTriangleDissection
27898	CalotTriangleDissection
27899	CalotTriangleDissection
27900	CalotTriangleDissection
27901	CalotTriangleDissection
27902	CalotTriangleDissection
27903	CalotTriangleDissection
27904	CalotTriangleDissection
27905	CalotTriangleDissection
27906	CalotTriangleDissection
27907	CalotTriangleDissection
27908	CalotTriangleDissection
27909	CalotTriangleDissection
27910	CalotTriangleDissection
27911	CalotTriangleDissection
27912	CalotTriangleDissection
27913	CalotTriangleDissection
27914	CalotTriangleDissection
27915	CalotTriangleDissection
27916	CalotTriangleDissection
27917	CalotTriangleDissection
27918	CalotTriangleDissection
27919	CalotTriangleDissection
27920	CalotTriangleDissection
27921	CalotTriangleDissection
27922	CalotTriangleDissection
27923	CalotTriangleDissection
27924	CalotTriangleDissection
27925	CalotTriangleDissection
27926	CalotTriangleDissection
27927	CalotTriangleDissection
27928	CalotTriangleDissection
27929	CalotTriangleDissection
27930	CalotTriangleDissection
27931	CalotTriangleDissection
27932	CalotTriangleDissection
27933	CalotTriangleDissection
27934	CalotTriangleDissection
27935	CalotTriangleDissection
27936	CalotTriangleDissection
27937	CalotTriangleDissection
27938	CalotTriangleDissection
27939	CalotTriangleDissection
27940	CalotTriangleDissection
27941	CalotTriangleDissection
27942	CalotTriangleDissection
27943	CalotTriangleDissection
27944	CalotTriangleDissection
27945	CalotTriangleDissection
27946	CalotTriangleDissection
27947	CalotTriangleDissection
27948	CalotTriangleDissection
27949	CalotTriangleDissection
27950	CalotTriangleDissection
27951	CalotTriangleDissection
27952	CalotTriangleDissection
27953	CalotTriangleDissection
27954	CalotTriangleDissection
27955	CalotTriangleDissection
27956	CalotTriangleDissection
27957	CalotTriangleDissection
27958	CalotTriangleDissection
27959	CalotTriangleDissection
27960	CalotTriangleDissection
27961	CalotTriangleDissection
27962	CalotTriangleDissection
27963	CalotTriangleDissection
27964	CalotTriangleDissection
27965	CalotTriangleDissection
27966	CalotTriangleDissection
27967	CalotTriangleDissection
27968	CalotTriangleDissection
27969	CalotTriangleDissection
27970	CalotTriangleDissection
27971	CalotTriangleDissection
27972	CalotTriangleDissection
27973	CalotTriangleDissection
27974	CalotTriangleDissection
27975	CalotTriangleDissection
27976	CalotTriangleDissection
27977	CalotTriangleDissection
27978	CalotTriangleDissection
27979	CalotTriangleDissection
27980	CalotTriangleDissection
27981	CalotTriangleDissection
27982	CalotTriangleDissection
27983	CalotTriangleDissection
27984	CalotTriangleDissection
27985	CalotTriangleDissection
27986	CalotTriangleDissection
27987	CalotTriangleDissection
27988	CalotTriangleDissection
27989	CalotTriangleDissection
27990	CalotTriangleDissection
27991	CalotTriangleDissection
27992	CalotTriangleDissection
27993	CalotTriangleDissection
27994	CalotTriangleDissection
27995	CalotTriangleDissection
27996	CalotTriangleDissection
27997	CalotTriangleDissection
27998	CalotTriangleDissection
27999	CalotTriangleDissection
28000	CalotTriangleDissection
28001	CalotTriangleDissection
28002	CalotTriangleDissection
28003	CalotTriangleDissection
28004	CalotTriangleDissection
28005	CalotTriangleDissection
28006	CalotTriangleDissection
28007	CalotTriangleDissection
28008	CalotTriangleDissection
28009	CalotTriangleDissection
28010	CalotTriangleDissection
28011	CalotTriangleDissection
28012	CalotTriangleDissection
28013	CalotTriangleDissection
28014	CalotTriangleDissection
28015	CalotTriangleDissection
28016	CalotTriangleDissection
28017	CalotTriangleDissection
28018	CalotTriangleDissection
28019	CalotTriangleDissection
28020	CalotTriangleDissection
28021	CalotTriangleDissection
28022	CalotTriangleDissection
28023	CalotTriangleDissection
28024	CalotTriangleDissection
28025	CalotTriangleDissection
28026	CalotTriangleDissection
28027	CalotTriangleDissection
28028	CalotTriangleDissection
28029	CalotTriangleDissection
28030	CalotTriangleDissection
28031	CalotTriangleDissection
28032	CalotTriangleDissection
28033	CalotTriangleDissection
28034	CalotTriangleDissection
28035	CalotTriangleDissection
28036	CalotTriangleDissection
28037	CalotTriangleDissection
28038	CalotTriangleDissection
28039	CalotTriangleDissection
28040	CalotTriangleDissection
28041	CalotTriangleDissection
28042	CalotTriangleDissection
28043	CalotTriangleDissection
28044	CalotTriangleDissection
28045	CalotTriangleDissection
28046	CalotTriangleDissection
28047	CalotTriangleDissection
28048	CalotTriangleDissection
28049	CalotTriangleDissection
28050	CalotTriangleDissection
28051	CalotTriangleDissection
28052	CalotTriangleDissection
28053	CalotTriangleDissection
28054	CalotTriangleDissection
28055	CalotTriangleDissection
28056	CalotTriangleDissection
28057	CalotTriangleDissection
28058	CalotTriangleDissection
28059	CalotTriangleDissection
28060	CalotTriangleDissection
28061	CalotTriangleDissection
28062	CalotTriangleDissection
28063	CalotTriangleDissection
28064	CalotTriangleDissection
28065	CalotTriangleDissection
28066	CalotTriangleDissection
28067	CalotTriangleDissection
28068	CalotTriangleDissection
28069	CalotTriangleDissection
28070	CalotTriangleDissection
28071	CalotTriangleDissection
28072	CalotTriangleDissection
28073	CalotTriangleDissection
28074	CalotTriangleDissection
28075	ClippingCutting
28076	ClippingCutting
28077	ClippingCutting
28078	ClippingCutting
28079	ClippingCutting
28080	ClippingCutting
28081	ClippingCutting
28082	ClippingCutting
28083	ClippingCutting
28084	ClippingCutting
28085	ClippingCutting
28086	ClippingCutting
28087	ClippingCutting
28088	ClippingCutting
28089	ClippingCutting
28090	ClippingCutting
28091	ClippingCutting
28092	ClippingCutting
28093	ClippingCutting
28094	ClippingCutting
28095	ClippingCutting
28096	ClippingCutting
28097	ClippingCutting
28098	ClippingCutting
28099	ClippingCutting
28100	GallbladderDissection
28101	GallbladderDissection
28102	GallbladderDissection
28103	GallbladderDissection
28104	GallbladderDissection
28105	GallbladderDissection
28106	GallbladderDissection
28107	GallbladderDissection
28108	GallbladderDissection
28109	GallbladderDissection
28110	GallbladderDissection
28111	GallbladderDissection
28112	GallbladderDissection
28113	GallbladderDissection
28114	GallbladderDissection
28115	GallbladderDissection
28116	GallbladderDissection
28117	GallbladderDissection
28118	GallbladderDissection
28119	GallbladderDissection
28120	GallbladderDissection
28121	GallbladderDissection
28122	GallbladderDissection
28123	GallbladderDissection
28124	GallbladderDissection
28125	GallbladderDissection
28126	GallbladderDissection
28127	GallbladderDissection
28128	GallbladderDissection
28129	GallbladderDissection
28130	GallbladderDissection
28131	GallbladderDissection
28132	GallbladderDissection
28133	GallbladderDissection
28134	GallbladderDissection
28135	GallbladderDissection
28136	GallbladderDissection
28137	GallbladderDissection
28138	GallbladderDissection
28139	GallbladderDissection
28140	GallbladderDissection
28141	GallbladderDissection
28142	GallbladderDissection
28143	GallbladderDissection
28144	GallbladderDissection
28145	GallbladderDissection
28146	GallbladderDissection
28147	GallbladderDissection
28148	GallbladderDissection
28149	GallbladderDissection
28150	GallbladderDissection
28151	GallbladderDissection
28152	GallbladderDissection
28153	GallbladderDissection
28154	GallbladderDissection
28155	GallbladderDissection
28156	GallbladderDissection
28157	GallbladderDissection
28158	GallbladderDissection
28159	GallbladderDissection
28160	GallbladderDissection
28161	GallbladderDissection
28162	GallbladderDissection
28163	GallbladderDissection
28164	GallbladderDissection
28165	GallbladderDissection
28166	GallbladderDissection
28167	GallbladderDissection
28168	GallbladderDissection
28169	GallbladderDissection
28170	GallbladderDissection
28171	GallbladderDissection
28172	GallbladderDissection
28173	GallbladderDissection
28174	GallbladderDissection
28175	GallbladderDissection
28176	GallbladderDissection
28177	GallbladderDissection
28178	GallbladderDissection
28179	GallbladderDissection
28180	GallbladderDissection
28181	GallbladderDissection
28182	GallbladderDissection
28183	GallbladderDissection
28184	GallbladderDissection
28185	GallbladderDissection
28186	GallbladderDissection
28187	GallbladderDissection
28188	GallbladderDissection
28189	GallbladderDissection
28190	GallbladderDissection
28191	GallbladderDissection
28192	GallbladderDissection
28193	GallbladderDissection
28194	GallbladderDissection
28195	GallbladderDissection
28196	GallbladderDissection
28197	GallbladderDissection
28198	GallbladderDissection
28199	GallbladderDissection
28200	GallbladderDissection
28201	GallbladderDissection
28202	GallbladderDissection
28203	GallbladderDissection
28204	GallbladderDissection
28205	GallbladderDissection
28206	GallbladderDissection
28207	GallbladderDissection
28208	GallbladderDissection
28209	GallbladderDissection
28210	GallbladderDissection
28211	GallbladderDissection
28212	GallbladderDissection
28213	GallbladderDissection
28214	GallbladderDissection
28215	GallbladderDissection
28216	GallbladderDissection
28217	GallbladderDissection
28218	GallbladderDissection
28219	GallbladderDissection
28220	GallbladderDissection
28221	GallbladderDissection
28222	GallbladderDissection
28223	GallbladderDissection
28224	GallbladderDissection
28225	GallbladderDissection
28226	GallbladderDissection
28227	GallbladderDissection
28228	GallbladderDissection
28229	GallbladderDissection
28230	GallbladderDissection
28231	GallbladderDissection
28232	GallbladderDissection
28233	GallbladderDissection
28234	GallbladderDissection
28235	GallbladderDissection
28236	GallbladderDissection
28237	GallbladderDissection
28238	GallbladderDissection
28239	GallbladderDissection
28240	GallbladderDissection
28241	GallbladderDissection
28242	GallbladderDissection
28243	GallbladderDissection
28244	GallbladderDissection
28245	GallbladderDissection
28246	GallbladderDissection
28247	GallbladderDissection
28248	GallbladderDissection
28249	GallbladderDissection
28250	GallbladderDissection
28251	GallbladderDissection
28252	GallbladderDissection
28253	GallbladderDissection
28254	GallbladderDissection
28255	GallbladderDissection
28256	GallbladderDissection
28257	GallbladderDissection
28258	GallbladderDissection
28259	GallbladderDissection
28260	GallbladderDissection
28261	GallbladderDissection
28262	GallbladderDissection
28263	GallbladderDissection
28264	GallbladderDissection
28265	GallbladderDissection
28266	GallbladderDissection
28267	GallbladderDissection
28268	GallbladderDissection
28269	GallbladderDissection
28270	GallbladderDissection
28271	GallbladderDissection
28272	GallbladderDissection
28273	GallbladderDissection
28274	GallbladderDissection
28275	GallbladderDissection
28276	GallbladderDissection
28277	GallbladderDissection
28278	GallbladderDissection
28279	GallbladderDissection
28280	GallbladderDissection
28281	GallbladderDissection
28282	GallbladderDissection
28283	GallbladderDissection
28284	GallbladderDissection
28285	GallbladderDissection
28286	GallbladderDissection
28287	GallbladderDissection
28288	GallbladderDissection
28289	GallbladderDissection
28290	GallbladderDissection
28291	GallbladderDissection
28292	GallbladderDissection
28293	GallbladderDissection
28294	GallbladderDissection
28295	GallbladderDissection
28296	GallbladderDissection
28297	GallbladderDissection
28298	GallbladderDissection
28299	GallbladderDissection
28300	ClippingCutting
28301	ClippingCutting
28302	ClippingCutting
28303	ClippingCutting
28304	ClippingCutting
28305	ClippingCutting
28306	ClippingCutting
28307	ClippingCutting
28308	ClippingCutting
28309	ClippingCutting
28310	ClippingCutting
28311	ClippingCutting
28312	ClippingCutting
28313	ClippingCutting
28314	ClippingCutting
28315	ClippingCutting
28316	ClippingCutting
28317	ClippingCutting
28318	ClippingCutting
28319	ClippingCutting
28320	ClippingCutting
28321	ClippingCutting
28322	ClippingCutting
28323	ClippingCutting
28324	ClippingCutting
28325	ClippingCutting
28326	ClippingCutting
28327	ClippingCutting
28328	ClippingCutting
28329	ClippingCutting
28330	ClippingCutting
28331	ClippingCutting
28332	ClippingCutting
28333	ClippingCutting
28334	ClippingCutting
28335	ClippingCutting
28336	ClippingCutting
28337	ClippingCutting
28338	ClippingCutting
28339	ClippingCutting
28340	ClippingCutting
28341	ClippingCutting
28342	ClippingCutting
28343	ClippingCutting
28344	ClippingCutting
28345	ClippingCutting
28346	ClippingCutting
28347	ClippingCutting
28348	ClippingCutting
28349	ClippingCutting
28350	ClippingCutting
28351	ClippingCutting
28352	ClippingCutting
28353	ClippingCutting
28354	ClippingCutting
28355	ClippingCutting
28356	ClippingCutting
28357	ClippingCutting
28358	ClippingCutting
28359	ClippingCutting
28360	ClippingCutting
28361	ClippingCutting
28362	ClippingCutting
28363	ClippingCutting
28364	ClippingCutting
28365	ClippingCutting
28366	ClippingCutting
28367	ClippingCutting
28368	ClippingCutting
28369	ClippingCutting
28370	ClippingCutting
28371	ClippingCutting
28372	ClippingCutting
28373	ClippingCutting
28374	ClippingCutting
28375	ClippingCutting
28376	ClippingCutting
28377	ClippingCutting
28378	ClippingCutting
28379	ClippingCutting
28380	ClippingCutting
28381	ClippingCutting
28382	ClippingCutting
28383	ClippingCutting
28384	ClippingCutting
28385	ClippingCutting
28386	ClippingCutting
28387	ClippingCutting
28388	ClippingCutting
28389	ClippingCutting
28390	ClippingCutting
28391	ClippingCutting
28392	ClippingCutting
28393	ClippingCutting
28394	ClippingCutting
28395	ClippingCutting
28396	ClippingCutting
28397	ClippingCutting
28398	ClippingCutting
28399	ClippingCutting
28400	ClippingCutting
28401	ClippingCutting
28402	ClippingCutting
28403	ClippingCutting
28404	ClippingCutting
28405	ClippingCutting
28406	ClippingCutting
28407	ClippingCutting
28408	ClippingCutting
28409	ClippingCutting
28410	ClippingCutting
28411	ClippingCutting
28412	ClippingCutting
28413	ClippingCutting
28414	ClippingCutting
28415	ClippingCutting
28416	ClippingCutting
28417	ClippingCutting
28418	ClippingCutting
28419	ClippingCutting
28420	ClippingCutting
28421	ClippingCutting
28422	ClippingCutting
28423	ClippingCutting
28424	ClippingCutting
28425	ClippingCutting
28426	ClippingCutting
28427	ClippingCutting
28428	ClippingCutting
28429	ClippingCutting
28430	ClippingCutting
28431	ClippingCutting
28432	ClippingCutting
28433	ClippingCutting
28434	ClippingCutting
28435	ClippingCutting
28436	ClippingCutting
28437	ClippingCutting
28438	ClippingCutting
28439	ClippingCutting
28440	ClippingCutting
28441	ClippingCutting
28442	ClippingCutting
28443	ClippingCutting
28444	ClippingCutting
28445	ClippingCutting
28446	ClippingCutting
28447	ClippingCutting
28448	ClippingCutting
28449	ClippingCutting
28450	ClippingCutting
28451	ClippingCutting
28452	ClippingCutting
28453	ClippingCutting
28454	ClippingCutting
28455	ClippingCutting
28456	ClippingCutting
28457	ClippingCutting
28458	ClippingCutting
28459	ClippingCutting
28460	ClippingCutting
28461	ClippingCutting
28462	ClippingCutting
28463	ClippingCutting
28464	ClippingCutting
28465	ClippingCutting
28466	ClippingCutting
28467	ClippingCutting
28468	ClippingCutting
28469	ClippingCutting
28470	ClippingCutting
28471	ClippingCutting
28472	ClippingCutting
28473	ClippingCutting
28474	ClippingCutting
28475	ClippingCutting
28476	ClippingCutting
28477	ClippingCutting
28478	ClippingCutting
28479	ClippingCutting
28480	ClippingCutting
28481	ClippingCutting
28482	ClippingCutting
28483	ClippingCutting
28484	ClippingCutting
28485	ClippingCutting
28486	ClippingCutting
28487	ClippingCutting
28488	ClippingCutting
28489	ClippingCutting
28490	ClippingCutting
28491	ClippingCutting
28492	ClippingCutting
28493	ClippingCutting
28494	ClippingCutting
28495	ClippingCutting
28496	ClippingCutting
28497	ClippingCutting
28498	ClippingCutting
28499	ClippingCutting
28500	ClippingCutting
28501	ClippingCutting
28502	ClippingCutting
28503	ClippingCutting
28504	ClippingCutting
28505	ClippingCutting
28506	ClippingCutting
28507	ClippingCutting
28508	ClippingCutting
28509	ClippingCutting
28510	ClippingCutting
28511	ClippingCutting
28512	ClippingCutting
28513	ClippingCutting
28514	ClippingCutting
28515	ClippingCutting
28516	ClippingCutting
28517	ClippingCutting
28518	ClippingCutting
28519	ClippingCutting
28520	ClippingCutting
28521	ClippingCutting
28522	ClippingCutting
28523	ClippingCutting
28524	ClippingCutting
28525	ClippingCutting
28526	ClippingCutting
28527	ClippingCutting
28528	ClippingCutting
28529	ClippingCutting
28530	ClippingCutting
28531	ClippingCutting
28532	ClippingCutting
28533	ClippingCutting
28534	ClippingCutting
28535	ClippingCutting
28536	ClippingCutting
28537	ClippingCutting
28538	ClippingCutting
28539	ClippingCutting
28540	ClippingCutting
28541	ClippingCutting
28542	ClippingCutting
28543	ClippingCutting
28544	ClippingCutting
28545	ClippingCutting
28546	ClippingCutting
28547	ClippingCutting
28548	ClippingCutting
28549	ClippingCutting
28550	ClippingCutting
28551	ClippingCutting
28552	ClippingCutting
28553	ClippingCutting
28554	ClippingCutting
28555	ClippingCutting
28556	ClippingCutting
28557	ClippingCutting
28558	ClippingCutting
28559	ClippingCutting
28560	ClippingCutting
28561	ClippingCutting
28562	ClippingCutting
28563	ClippingCutting
28564	ClippingCutting
28565	ClippingCutting
28566	ClippingCutting
28567	ClippingCutting
28568	ClippingCutting
28569	ClippingCutting
28570	ClippingCutting
28571	ClippingCutting
28572	ClippingCutting
28573	ClippingCutting
28574	ClippingCutting
28575	ClippingCutting
28576	ClippingCutting
28577	ClippingCutting
28578	ClippingCutting
28579	ClippingCutting
28580	ClippingCutting
28581	ClippingCutting
28582	ClippingCutting
28583	ClippingCutting
28584	ClippingCutting
28585	ClippingCutting
28586	ClippingCutting
28587	ClippingCutting
28588	ClippingCutting
28589	ClippingCutting
28590	ClippingCutting
28591	ClippingCutting
28592	ClippingCutting
28593	ClippingCutting
28594	ClippingCutting
28595	ClippingCutting
28596	ClippingCutting
28597	ClippingCutting
28598	ClippingCutting
28599	ClippingCutting
28600	ClippingCutting
28601	ClippingCutting
28602	ClippingCutting
28603	ClippingCutting
28604	ClippingCutting
28605	ClippingCutting
28606	ClippingCutting
28607	ClippingCutting
28608	ClippingCutting
28609	ClippingCutting
28610	ClippingCutting
28611	ClippingCutting
28612	ClippingCutting
28613	ClippingCutting
28614	ClippingCutting
28615	ClippingCutting
28616	ClippingCutting
28617	ClippingCutting
28618	ClippingCutting
28619	ClippingCutting
28620	ClippingCutting
28621	ClippingCutting
28622	ClippingCutting
28623	ClippingCutting
28624	ClippingCutting
28625	ClippingCutting
28626	ClippingCutting
28627	ClippingCutting
28628	ClippingCutting
28629	ClippingCutting
28630	ClippingCutting
28631	ClippingCutting
28632	ClippingCutting
28633	ClippingCutting
28634	ClippingCutting
28635	ClippingCutting
28636	ClippingCutting
28637	ClippingCutting
28638	ClippingCutting
28639	ClippingCutting
28640	ClippingCutting
28641	ClippingCutting
28642	ClippingCutting
28643	ClippingCutting
28644	ClippingCutting
28645	ClippingCutting
28646	ClippingCutting
28647	ClippingCutting
28648	ClippingCutting
28649	ClippingCutting
28650	ClippingCutting
28651	ClippingCutting
28652	ClippingCutting
28653	ClippingCutting
28654	ClippingCutting
28655	ClippingCutting
28656	ClippingCutting
28657	ClippingCutting
28658	ClippingCutting
28659	ClippingCutting
28660	ClippingCutting
28661	ClippingCutting
28662	ClippingCutting
28663	ClippingCutting
28664	ClippingCutting
28665	ClippingCutting
28666	ClippingCutting
28667	ClippingCutting
28668	ClippingCutting
28669	ClippingCutting
28670	ClippingCutting
28671	ClippingCutting
28672	ClippingCutting
28673	ClippingCutting
28674	ClippingCutting
28675	ClippingCutting
28676	ClippingCutting
28677	ClippingCutting
28678	ClippingCutting
28679	ClippingCutting
28680	ClippingCutting
28681	ClippingCutting
28682	ClippingCutting
28683	ClippingCutting
28684	ClippingCutting
28685	ClippingCutting
28686	ClippingCutting
28687	ClippingCutting
28688	ClippingCutting
28689	ClippingCutting
28690	ClippingCutting
28691	ClippingCutting
28692	ClippingCutting
28693	ClippingCutting
28694	ClippingCutting
28695	ClippingCutting
28696	ClippingCutting
28697	ClippingCutting
28698	ClippingCutting
28699	ClippingCutting
28700	ClippingCutting
28701	ClippingCutting
28702	ClippingCutting
28703	ClippingCutting
28704	ClippingCutting
28705	ClippingCutting
28706	ClippingCutting
28707	ClippingCutting
28708	ClippingCutting
28709	ClippingCutting
28710	ClippingCutting
28711	ClippingCutting
28712	ClippingCutting
28713	ClippingCutting
28714	ClippingCutting
28715	ClippingCutting
28716	ClippingCutting
28717	ClippingCutting
28718	ClippingCutting
28719	ClippingCutting
28720	ClippingCutting
28721	ClippingCutting
28722	ClippingCutting
28723	ClippingCutting
28724	ClippingCutting
28725	ClippingCutting
28726	ClippingCutting
28727	ClippingCutting
28728	ClippingCutting
28729	ClippingCutting
28730	ClippingCutting
28731	ClippingCutting
28732	ClippingCutting
28733	ClippingCutting
28734	ClippingCutting
28735	ClippingCutting
28736	ClippingCutting
28737	ClippingCutting
28738	ClippingCutting
28739	ClippingCutting
28740	ClippingCutting
28741	ClippingCutting
28742	ClippingCutting
28743	ClippingCutting
28744	ClippingCutting
28745	ClippingCutting
28746	ClippingCutting
28747	ClippingCutting
28748	ClippingCutting
28749	ClippingCutting
28750	ClippingCutting
28751	ClippingCutting
28752	ClippingCutting
28753	ClippingCutting
28754	ClippingCutting
28755	ClippingCutting
28756	ClippingCutting
28757	ClippingCutting
28758	ClippingCutting
28759	ClippingCutting
28760	ClippingCutting
28761	ClippingCutting
28762	ClippingCutting
28763	ClippingCutting
28764	ClippingCutting
28765	ClippingCutting
28766	ClippingCutting
28767	ClippingCutting
28768	ClippingCutting
28769	ClippingCutting
28770	ClippingCutting
28771	ClippingCutting
28772	ClippingCutting
28773	ClippingCutting
28774	ClippingCutting
28775	ClippingCutting
28776	ClippingCutting
28777	ClippingCutting
28778	ClippingCutting
28779	ClippingCutting
28780	ClippingCutting
28781	ClippingCutting
28782	ClippingCutting
28783	ClippingCutting
28784	ClippingCutting
28785	ClippingCutting
28786	ClippingCutting
28787	ClippingCutting
28788	ClippingCutting
28789	ClippingCutting
28790	ClippingCutting
28791	ClippingCutting
28792	ClippingCutting
28793	ClippingCutting
28794	ClippingCutting
28795	ClippingCutting
28796	ClippingCutting
28797	ClippingCutting
28798	ClippingCutting
28799	ClippingCutting
28800	ClippingCutting
28801	ClippingCutting
28802	ClippingCutting
28803	ClippingCutting
28804	ClippingCutting
28805	ClippingCutting
28806	ClippingCutting
28807	ClippingCutting
28808	ClippingCutting
28809	ClippingCutting
28810	ClippingCutting
28811	ClippingCutting
28812	ClippingCutting
28813	ClippingCutting
28814	ClippingCutting
28815	ClippingCutting
28816	ClippingCutting
28817	ClippingCutting
28818	ClippingCutting
28819	ClippingCutting
28820	ClippingCutting
28821	ClippingCutting
28822	ClippingCutting
28823	ClippingCutting
28824	ClippingCutting
28825	ClippingCutting
28826	ClippingCutting
28827	ClippingCutting
28828	ClippingCutting
28829	ClippingCutting
28830	ClippingCutting
28831	ClippingCutting
28832	ClippingCutting
28833	ClippingCutting
28834	ClippingCutting
28835	ClippingCutting
28836	ClippingCutting
28837	ClippingCutting
28838	ClippingCutting
28839	ClippingCutting
28840	ClippingCutting
28841	ClippingCutting
28842	ClippingCutting
28843	ClippingCutting
28844	ClippingCutting
28845	ClippingCutting
28846	ClippingCutting
28847	ClippingCutting
28848	ClippingCutting
28849	ClippingCutting
28850	ClippingCutting
28851	ClippingCutting
28852	ClippingCutting
28853	ClippingCutting
28854	ClippingCutting
28855	ClippingCutting
28856	ClippingCutting
28857	ClippingCutting
28858	ClippingCutting
28859	ClippingCutting
28860	ClippingCutting
28861	ClippingCutting
28862	ClippingCutting
28863	ClippingCutting
28864	ClippingCutting
28865	ClippingCutting
28866	ClippingCutting
28867	ClippingCutting
28868	ClippingCutting
28869	ClippingCutting
28870	ClippingCutting
28871	ClippingCutting
28872	ClippingCutting
28873	ClippingCutting
28874	ClippingCutting
28875	ClippingCutting
28876	ClippingCutting
28877	ClippingCutting
28878	ClippingCutting
28879	ClippingCutting
28880	ClippingCutting
28881	ClippingCutting
28882	ClippingCutting
28883	ClippingCutting
28884	ClippingCutting
28885	ClippingCutting
28886	ClippingCutting
28887	ClippingCutting
28888	ClippingCutting
28889	ClippingCutting
28890	ClippingCutting
28891	ClippingCutting
28892	ClippingCutting
28893	ClippingCutting
28894	ClippingCutting
28895	ClippingCutting
28896	ClippingCutting
28897	ClippingCutting
28898	ClippingCutting
28899	ClippingCutting
28900	ClippingCutting
28901	ClippingCutting
28902	ClippingCutting
28903	ClippingCutting
28904	ClippingCutting
28905	ClippingCutting
28906	ClippingCutting
28907	ClippingCutting
28908	ClippingCutting
28909	ClippingCutting
28910	ClippingCutting
28911	ClippingCutting
28912	ClippingCutting
28913	ClippingCutting
28914	ClippingCutting
28915	ClippingCutting
28916	ClippingCutting
28917	ClippingCutting
28918	ClippingCutting
28919	ClippingCutting
28920	ClippingCutting
28921	ClippingCutting
28922	ClippingCutting
28923	ClippingCutting
28924	ClippingCutting
28925	ClippingCutting
28926	ClippingCutting
28927	ClippingCutting
28928	ClippingCutting
28929	ClippingCutting
28930	ClippingCutting
28931	ClippingCutting
28932	ClippingCutting
28933	ClippingCutting
28934	ClippingCutting
28935	ClippingCutting
28936	ClippingCutting
28937	ClippingCutting
28938	ClippingCutting
28939	ClippingCutting
28940	ClippingCutting
28941	ClippingCutting
28942	ClippingCutting
28943	ClippingCutting
28944	ClippingCutting
28945	ClippingCutting
28946	ClippingCutting
28947	ClippingCutting
28948	ClippingCutting
28949	ClippingCutting
28950	ClippingCutting
28951	ClippingCutting
28952	ClippingCutting
28953	ClippingCutting
28954	ClippingCutting
28955	ClippingCutting
28956	ClippingCutting
28957	ClippingCutting
28958	ClippingCutting
28959	ClippingCutting
28960	ClippingCutting
28961	ClippingCutting
28962	ClippingCutting
28963	ClippingCutting
28964	ClippingCutting
28965	ClippingCutting
28966	ClippingCutting
28967	ClippingCutting
28968	ClippingCutting
28969	ClippingCutting
28970	ClippingCutting
28971	ClippingCutting
28972	ClippingCutting
28973	ClippingCutting
28974	ClippingCutting
28975	ClippingCutting
28976	ClippingCutting
28977	ClippingCutting
28978	ClippingCutting
28979	ClippingCutting
28980	ClippingCutting
28981	ClippingCutting
28982	ClippingCutting
28983	ClippingCutting
28984	ClippingCutting
28985	ClippingCutting
28986	ClippingCutting
28987	ClippingCutting
28988	ClippingCutting
28989	ClippingCutting
28990	ClippingCutting
28991	ClippingCutting
28992	ClippingCutting
28993	ClippingCutting
28994	ClippingCutting
28995	ClippingCutting
28996	ClippingCutting
28997	ClippingCutting
28998	ClippingCutting
28999	ClippingCutting
29000	ClippingCutting
29001	ClippingCutting
29002	ClippingCutting
29003	ClippingCutting
29004	ClippingCutting
29005	ClippingCutting
29006	ClippingCutting
29007	ClippingCutting
29008	ClippingCutting
29009	ClippingCutting
